date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:42:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:42:31%20GMT	https://www.bnpparibas.nl/nl/laatste-inzichten/page/2?category%5B0%5D=persbericht&search-news	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/laatste-inzichten/page/22c4b	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=persbericht)
21:42:38	91754/91754	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:42:34%20GMT	https://www.bnpparibas.nl/nl/bnp-paribas-arcadis-en-gs-vastgoed-ontwikkelen-duurzaam-hoofdkantoor/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/bnp-paribas-arcadis-en-gs-vastgoed-ontwikkelen-duurzaam-hoofdkantoor/index.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=persbericht)
21:42:38	91010/91010	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:42:34%20GMT	https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B0%5D=securities-services-nl	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/laatste-inzichten/index3235.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=securities-services-nl)
21:42:39	82472/82472	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:42:34%20GMT	https://www.bnpparibas.nl/nl/laatste-inzichten/page/2/?category%5B0%5D=persbericht&search-news	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/laatste-inzichten/page/2/index2c4b.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=persbericht)
21:42:39	89499/89499	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:42:34%20GMT	https://www.bnpparibas.nl/nl/bnp-paribas-en-nn-investment-partners-bieden-beleggers-toegang-tot-de-energietransitie/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/bnp-paribas-en-nn-investment-partners-bieden-beleggers-toegang-tot-de-energietransitie/index.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=persbericht)
21:42:40	91000/91000	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:42:38%20GMT	https://www.bnpparibas.nl/nl/esg-global-survey-2021-nederland-loopt-internationaal-voorop-bij-integratie-esg-factoren/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/esg-global-survey-2021-nederland-loopt-internationaal-voorop-bij-integratie-esg-factoren/index.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=securities-services-nl)
21:42:40	82940/82940	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:42:40%20GMT	https://www.bnpparibas.nl/nl/bnp-paribas-versterkt-team-institutionele-relaties/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/bnp-paribas-versterkt-team-institutionele-relaties/index.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=securities-services-nl)
21:42:41	86038/86038	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:42:40%20GMT	https://www.bnpparibas.nl/nl/esg-hoog-op-de-agenda-van-ceo-bij-nederlandse-institutionele-beleggers/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/esg-hoog-op-de-agenda-van-ceo-bij-nederlandse-institutionele-beleggers/index.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=securities-services-nl)
21:42:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:42:39%20GMT	https://www.bnpparibas.nl/nl/stichting-oak-pensioenfonds-kiest-bnp-paribas-als-global-custodian-en-administrateur-voor-haar-e-54-miljard-aan-beleggingen/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/stichting-oak-pensioenfonds-kiest-bnp-paribas-als-global-custodian-en-administrateur-voor-haar-e-54-miljard-aan-beleggingen/i	(from https://www.bnpparibas.nl/nl/stichting-oak-pensioenfonds-kiest-bnp-paribas-als-global-custodian-en-administrateur-voor-haar-e-54-miljard-aan-beleggingen/)
21:42:47	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:42:44%20GMT	https://www.bnpparibas.nl/nl/stichting-oak-pensioenfonds-kiest-bnp-paribas-als-global-custodian-en-administrateur-voor-haar-e-54-miljard-aan-beleggingen/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/stichting-oak-pensioenfonds-kiest-bnp-paribas-als-global-custodian-en-administrateur-voor-haar-e-54-miljard-aan-beleggingen/Firefox/index.html	(from https://www.bnpparibas.nl/nl/stichting-oak-pensioenfonds-kiest-bnp-paribas-als-global-custodian-en-administrateur-voor-haar-e-54-miljard-aan-beleggingen/)
21:42:47	346911/346911	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20May%202025%2008:25:58%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2024/10/grachten-amsterdam/883884955.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2024/10/grachten-amsterdam/883884955.jpg	(from https://www.bnpparibas.nl/nl/stichting-oak-pensioenfonds-kiest-bnp-paribas-als-global-custodian-en-administrateur-voor-haar-e-54-miljard-aan-beleggingen/)
21:42:48	123284/123284	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:42:45%20GMT	https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B0%5D=duurzaamheid-mvo	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/laatste-inzichten/index75b5.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=duurzaamheid-mvo)
21:42:49	77389/77389	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:42:48%20GMT	https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=insisghts	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/laatste-inzichten/indexc470.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=duurzaamheid-mvo)
21:42:49	77393/77393	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:42:49%20GMT	https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=regional-news	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/laatste-inzichten/index838b.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=duurzaamheid-mvo)
21:42:50	91252/91252	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:42:49%20GMT	https://www.bnpparibas.nl/nl/groei-met-de-middelen-die-je-hebt/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/groei-met-de-middelen-die-je-hebt/index.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=duurzaamheid-mvo)
21:42:50	90914/90914	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:42:50%20GMT	https://www.bnpparibas.nl/nl/77-van-de-europeanen-wil-investeren-in-fietsen/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/77-van-de-europeanen-wil-investeren-in-fietsen/index.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=duurzaamheid-mvo)
21:42:50	693781/693781	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202023%2012:02:10%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2023/09/dagmar-on-bike-2/3003611273.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2023/09/dagmar-on-bike-2/3003611273.png	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=duurzaamheid-mvo)
21:42:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:42:49%20GMT	https://www.bnpparibas.nl/nl/laatste-inzichten/page/2?category%5B0%5D=duurzaamheid-mvo&search-news	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/laatste-inzichten/page/2f7d8	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=duurzaamheid-mvo)
21:42:52	121942/121942	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:42:51%20GMT	https://www.bnpparibas.nl/nl/laatste-inzichten/page/2/?category%5B0%5D=duurzaamheid-mvo&search-news	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/laatste-inzichten/page/2/indexf7d8.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=duurzaamheid-mvo)
21:42:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:42:51%20GMT	https://www.bnpparibas.nl/nl/laatste-inzichten/page/3?category%5B0%5D=duurzaamheid-mvo&search-news	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/laatste-inzichten/page/3f7d8	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=duurzaamheid-mvo)
21:42:55	88840/88840	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:42:54%20GMT	https://www.bnpparibas.nl/nl/laatste-inzichten/page/3/?category%5B0%5D=duurzaamheid-mvo&search-news	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/laatste-inzichten/page/3/indexf7d8.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=duurzaamheid-mvo)
21:42:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:42:54%20GMT	https://www.bnpparibas.nl/nl/staal-de-onmisbare-grijze-schakel-in-de-groene-keten/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/staal-de-onmisbare-grijze-schakel-in-de-groene-keten/i	(from https://www.bnpparibas.nl/nl/staal-de-onmisbare-grijze-schakel-in-de-groene-keten/)
21:42:58	8435/8435	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Feb%202025%2008:05:41%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2025/02/rodrigo-lencina.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2025/02/rodrigo-lencina.jpg	(from https://www.bnpparibas.nl/nl/staal-de-onmisbare-grijze-schakel-in-de-groene-keten/)
21:42:58	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:42:56%20GMT	https://www.bnpparibas.nl/nl/staal-de-onmisbare-grijze-schakel-in-de-groene-keten/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/staal-de-onmisbare-grijze-schakel-in-de-groene-keten/Firefox/index.html	(from https://www.bnpparibas.nl/nl/staal-de-onmisbare-grijze-schakel-in-de-groene-keten/)
21:42:58	133726/133726	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Feb%202025%2008:11:02%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2025/02/adobestock-481119433/3070783988.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2025/02/adobestock-481119433/3070783988.jpg	(from https://www.bnpparibas.nl/nl/staal-de-onmisbare-grijze-schakel-in-de-groene-keten/)
21:42:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:42:58%20GMT	https://www.bnpparibas.nl/nl/blue-bonds-geven-handen-en-voeten-aan-investeerders-met-focus-op-water/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/blue-bonds-geven-handen-en-voeten-aan-investeerders-met-focus-op-water/i	(from https://www.bnpparibas.nl/nl/blue-bonds-geven-handen-en-voeten-aan-investeerders-met-focus-op-water/)
21:43:02	339660/339660	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jan%202025%2010:56:20%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2025/01/adobestock-220691895/1312159479.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2025/01/adobestock-220691895/1312159479.jpg	(from https://www.bnpparibas.nl/nl/blue-bonds-geven-handen-en-voeten-aan-investeerders-met-focus-op-water/)
21:43:03	91226/91226	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:43:00%20GMT	https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B0%5D=uncategorized-nl	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/laatste-inzichten/index3d15.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=uncategorized-nl)
21:43:03	86159/86159	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:43:00%20GMT	https://www.bnpparibas.nl/nl/bnp-paribas-wealth-management-versterkt-positie-ondernemers-en-familiesegment-in-nederland/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/bnp-paribas-wealth-management-versterkt-positie-ondernemers-en-familiesegment-in-nederland/index.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=uncategorized-nl)
21:43:03	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:43:00%20GMT	https://www.bnpparibas.nl/nl/blue-bonds-geven-handen-en-voeten-aan-investeerders-met-focus-op-water/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/blue-bonds-geven-handen-en-voeten-aan-investeerders-met-focus-op-water/Firefox/index.html	(from https://www.bnpparibas.nl/nl/blue-bonds-geven-handen-en-voeten-aan-investeerders-met-focus-op-water/)
21:43:05	82454/82454	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:43:04%20GMT	https://www.bnpparibas.nl/nl/bnp-paribas-benoemt-head-of-global-trade-solutions/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/bnp-paribas-benoemt-head-of-global-trade-solutions/index.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=uncategorized-nl)
21:43:05	85845/85845	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:43:05%20GMT	https://www.bnpparibas.nl/nl/pensioenfonds-postnl-selecteert-bnp-paribas-securities-services-als-global-custodian-en-administrateur/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/pensioenfonds-postnl-selecteert-bnp-paribas-securities-services-als-global-custodian-en-administrateur/index.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=uncategorized-nl)
21:43:06	83279/83279	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:43:05%20GMT	https://www.bnpparibas.nl/nl/bnp-paribas-benoemt-nieuwe-ceo-country-head-nederland/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/bnp-paribas-benoemt-nieuwe-ceo-country-head-nederland/index.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=uncategorized-nl)
21:43:06	86099/86099	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:43:06%20GMT	https://www.bnpparibas.nl/nl/bnp-paribas-wordt-hoofdsponsor-van-metropole-orkest/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/bnp-paribas-wordt-hoofdsponsor-van-metropole-orkest/index.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=uncategorized-nl)
21:43:06	88504/88504	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:43:04%20GMT	https://www.bnpparibas.nl/nl/bnp-paribas-trekt-nieuwe-directieleden-corporate-institutional-banking-nederland-aan/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/bnp-paribas-trekt-nieuwe-directieleden-corporate-institutional-banking-nederland-aan/index.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=uncategorized-nl)
21:43:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:43:04%20GMT	https://www.bnpparibas.nl/nl/bnp-paribas-foundation-verlengt-partnership-met-jeugdfonds-sport-cultuur-en-steunt-jeugdfonds-lets-dance/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/bnp-paribas-foundation-verlengt-partnership-met-jeugdfonds-sport-cultuur-en-steunt-jeugdfonds-lets-dance/i	(from https://www.bnpparibas.nl/nl/bnp-paribas-foundation-verlengt-partnership-met-jeugdfonds-sport-cultuur-en-steunt-jeugdfonds-lets-dance/)
21:43:08	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:43:07%20GMT	https://www.bnpparibas.nl/nl/bnp-paribas-foundation-verlengt-partnership-met-jeugdfonds-sport-cultuur-en-steunt-jeugdfonds-lets-dance/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/bnp-paribas-foundation-verlengt-partnership-met-jeugdfonds-sport-cultuur-en-steunt-jeugdfonds-lets-dance/Firefox/index.html	(from https://www.bnpparibas.nl/nl/bnp-paribas-foundation-verlengt-partnership-met-jeugdfonds-sport-cultuur-en-steunt-jeugdfonds-lets-dance/)
21:43:09	111851/111851	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Jan%202024%2016:05:44%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/01/hp-edited.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/01/hp-edited.png	(from https://www.bnpparibas.nl/nl/bnp-paribas-foundation-verlengt-partnership-met-jeugdfonds-sport-cultuur-en-steunt-jeugdfonds-lets-dance/)
21:43:09	28017/28017	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202024%2011:21:52%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/12/silvia-pavesi.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/12/silvia-pavesi.jpg	(from https://www.bnpparibas.nl/nl/bnp-paribas-foundation-verlengt-partnership-met-jeugdfonds-sport-cultuur-en-steunt-jeugdfonds-lets-dance/)
21:43:09	847317/847317	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202024%2011:26:14%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/12/jeugdfonds-lets-dance-instalinkedin-002-1024x1024.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/12/jeugdfonds-lets-dance-instalinkedin-002-1024x1024.png	(from https://www.bnpparibas.nl/nl/bnp-paribas-foundation-verlengt-partnership-met-jeugdfonds-sport-cultuur-en-steunt-jeugdfonds-lets-dance/)
21:43:10	848211/848211	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Dec%202024%2014:55:28%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2024/12/jeugdfonds-lets-dance-instalinkedin-002/2561287481.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2024/12/jeugdfonds-lets-dance-instalinkedin-002/2561287481.png	(from https://www.bnpparibas.nl/nl/bnp-paribas-foundation-verlengt-partnership-met-jeugdfonds-sport-cultuur-en-steunt-jeugdfonds-lets-dance/)
21:43:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:43:10%20GMT	https://www.bnpparibas.nl/nl/juridische-informatie/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/juridische-informatie/i	(from https://www.bnpparibas.nl/nl/juridische-informatie/)
21:43:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:43:11%20GMT	http://www.bnpparibas.nl/nl/gegevensbescherming	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/gegevensbescherming.ae.delayed	(from https://www.bnpparibas.nl/nl/juridische-informatie/)
21:43:12	206988/206988	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jul%202023%2015:54:39%20GMT	https://www.bnpparibas.nl/app/themes/bnpp-pays-v2c/src/img/default/default-1980-654.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/themes/bnpp-pays-v2c/src/img/default/default-1980-654.jpg	(from https://www.bnpparibas.nl/nl/juridische-informatie/)
21:43:12	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:43:11%20GMT	https://www.bnpparibas.nl/nl/juridische-informatie/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/juridische-informatie/Firefox/index.html	(from https://www.bnpparibas.nl/nl/juridische-informatie/)
21:43:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:43:14%20GMT	https://www.bnpparibas.nl/nl/gegevensbescherming	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/gegevensbescherming	(from https://www.bnpparibas.nl/nl/juridische-informatie/)
21:43:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:43:15%20GMT	http://www.bnpparibas.nl/nl/cookiebeleid	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/cookiebeleid	(from https://www.bnpparibas.nl/nl/juridische-informatie/)
21:43:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:43:15%20GMT	https://www.bnpparibas.nl/nl/cookiebeleid	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/cookiebeleid	(from https://www.bnpparibas.nl/nl/juridische-informatie/)
21:43:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:43:17%20GMT	https://www.bnpparibas.nl/nl/algemene-perscontacten/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/algemene-perscontacten/i	(from https://www.bnpparibas.nl/nl/algemene-perscontacten/)
21:43:19	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:43:18%20GMT	https://www.bnpparibas.nl/nl/algemene-perscontacten/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/algemene-perscontacten/Firefox/index.html	(from https://www.bnpparibas.nl/nl/algemene-perscontacten/)
21:43:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:43:18%20GMT	https://www.bnpparibas.nl/nl/gegevensbescherming/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/gegevensbescherming/i	(from https://www.bnpparibas.nl/nl/gegevensbescherming/)
